Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,OriginWac,Dest,DestCityName,DestStateName,DestWac,CRSDepTime,DepDelay,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Flights,Distance,DistanceGroup
2017,12,21,4,2017-12-21,DL,ATL,"Atlanta, GA",Georgia,34,BWI,"Baltimore, MD",Maryland,35,1405,6.0,0.0,0.0,1400-1459,9.0,1553,0.0,0.0,-1.0,1500-1559,1.0,577.0,3
2017,12,29,5,2017-12-29,B6,JFK,"New York, NY",New York,22,SFO,"San Francisco, CA",California,91,2018,2.0,0.0,0.0,2000-2059,51.0,2359,38.0,1.0,2.0,2300-2359,1.0,2586.0,11
2017,12,27,3,2017-12-27,WN,HOU,"Houston, TX",Texas,74,PHX,"Phoenix, AZ",Arizona,81,1700,55.0,1.0,3.0,1700-1759,12.0,1855,42.0,1.0,2.0,1800-1859,1.0,1020.0,5
2017,12,27,3,2017-12-27,DL,SAN,"San Diego, CA",California,91,ATL,"Atlanta, GA",Georgia,34,1420,20.0,1.0,1.0,1400-1459,13.0,2131,2.0,0.0,0.0,2100-2159,1.0,1892.0,8
2017,12,24,7,2017-12-24,AA,LAS,"Las Vegas, NV",Nevada,85,MIA,"Miami, FL",Florida,33,830,0.0,0.0,-1.0,0800-0859,11.0,1607,0.0,0.0,-2.0,1600-1659,1.0,2174.0,9
2017,12,22,5,2017-12-22,WN,SAN,"San Diego, CA",California,91,OAK,"Oakland, CA",California,91,1345,0.0,0.0,-1.0,1300-1359,18.0,1515,3.0,0.0,0.0,1500-1559,1.0,446.0,2
2017,12,12,2,2017-12-12,UA,BOS,"Boston, MA",Massachusetts,13,ORD,"Chicago, IL",Illinois,41,620,0.0,0.0,-1.0,0600-0659,21.0,814,0.0,0.0,-1.0,0800-0859,1.0,867.0,4
2017,12,8,5,2017-12-08,B6,BOS,"Boston, MA",Massachusetts,13,ATL,"Atlanta, GA",Georgia,34,1616,16.0,1.0,1.0,1600-1659,15.0,1912,45.0,1.0,3.0,1900-1959,1.0,946.0,4
2017,12,12,2,2017-12-12,AA,JFK,"New York, NY",New York,22,LAX,"Los Angeles, CA",California,91,700,0.0,0.0,-1.0,0700-0759,16.0,1055,0.0,0.0,-2.0,1000-1059,1.0,2475.0,10
2017,12,25,1,2017-12-25,B6,BOS,"Boston, MA",Massachusetts,13,FLL,"Fort Lauderdale, FL",Florida,33,1422,44.0,1.0,2.0,1400-1459,16.0,1800,35.0,1.0,2.0,1800-1859,1.0,1237.0,5
2017,12,25,1,2017-12-25,EV,ATL,"Atlanta, GA",Georgia,34,SDF,"Louisville, KY",Kentucky,52,2150,0.0,0.0,-1.0,2100-2159,12.0,2318,0.0,0.0,-2.0,2300-2359,1.0,321.0,2
2017,12,16,6,2017-12-16,AA,ATL,"Atlanta, GA",Georgia,34,DFW,"Dallas/Fort Worth, TX",Texas,74,1559,0.0,0.0,0.0,1500-1559,10.0,1735,0.0,0.0,-2.0,1700-1759,1.0,731.0,3
2017,12,12,2,2017-12-12,OO,DTW,"Detroit, MI",Michigan,43,ALB,"Albany, NY",New York,22,1015,12.0,0.0,0.0,1000-1059,39.0,1200,21.0,1.0,1.0,1200-1259,1.0,489.0,2
2017,12,25,1,2017-12-25,WN,LAS,"Las Vegas, NV",Nevada,85,OAK,"Oakland, CA",California,91,1930,143.0,1.0,9.0,1900-1959,8.0,2100,131.0,1.0,8.0,2100-2159,1.0,407.0,2
2017,12,4,1,2017-12-04,WN,PHX,"Phoenix, AZ",Arizona,81,DAL,"Dallas, TX",Texas,74,1145,12.0,0.0,0.0,1100-1159,14.0,1505,0.0,0.0,-1.0,1500-1559,1.0,879.0,4
2017,12,25,1,2017-12-25,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,COS,"Colorado Springs, CO",Colorado,82,1445,11.0,0.0,0.0,1400-1459,15.0,1543,6.0,0.0,0.0,1500-1559,1.0,592.0,3
2017,12,31,7,2017-12-31,AA,FLL,"Fort Lauderdale, FL",Florida,33,DFW,"Dallas/Fort Worth, TX",Texas,74,1715,102.0,1.0,6.0,1700-1759,15.0,1935,95.0,1.0,6.0,1900-1959,1.0,1119.0,5
2017,12,14,4,2017-12-14,DL,ATL,"Atlanta, GA",Georgia,34,LGA,"New York, NY",New York,22,930,51.0,1.0,3.0,0900-0959,17.0,1141,56.0,1.0,3.0,1100-1159,1.0,762.0,4
2017,12,1,5,2017-12-01,AA,FLL,"Fort Lauderdale, FL",Florida,33,DFW,"Dallas/Fort Worth, TX",Texas,74,1715,0.0,0.0,-1.0,1700-1759,20.0,1935,0.0,0.0,-1.0,1900-1959,1.0,1119.0,5
2017,12,2,6,2017-12-02,WN,STL,"St. Louis, MO",Missouri,64,ATL,"Atlanta, GA",Georgia,34,1200,3.0,0.0,0.0,1200-1259,8.0,1430,0.0,0.0,-1.0,1400-1459,1.0,484.0,2
2017,12,13,3,2017-12-13,DL,MCO,"Orlando, FL",Florida,33,MIA,"Miami, FL",Florida,33,700,0.0,0.0,-1.0,0700-0759,30.0,805,11.0,0.0,0.0,0800-0859,1.0,192.0,1
2017,12,5,2,2017-12-05,DL,ATL,"Atlanta, GA",Georgia,34,SEA,"Seattle, WA",Washington,93,810,0.0,0.0,-1.0,0800-0859,13.0,1057,0.0,0.0,-1.0,1000-1059,1.0,2182.0,9
2017,12,22,5,2017-12-22,WN,MDW,"Chicago, IL",Illinois,41,PVD,"Providence, RI",Rhode Island,15,2100,44.0,1.0,2.0,2100-2159,5.0,5,22.0,1.0,1.0,0001-0559,1.0,842.0,4
2017,12,11,1,2017-12-11,OO,LAX,"Los Angeles, CA",California,91,FAT,"Fresno, CA",California,91,2111,12.0,0.0,0.0,2100-2159,19.0,2219,4.0,0.0,0.0,2200-2259,1.0,209.0,1
2017,12,15,5,2017-12-15,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,MEM,"Memphis, TN",Tennessee,54,1645,0.0,0.0,-1.0,1600-1659,10.0,1810,0.0,0.0,-1.0,1800-1859,1.0,431.0,2
2017,12,6,3,2017-12-06,DL,ATL,"Atlanta, GA",Georgia,34,RIC,"Richmond, VA",Virginia,38,1720,0.0,0.0,-1.0,1700-1759,10.0,1850,0.0,0.0,-2.0,1800-1859,1.0,481.0,2
2017,12,11,1,2017-12-11,OO,ORD,"Chicago, IL",Illinois,41,CKB,"Clarksburg/Fairmont, WV",West Virginia,39,1915,26.0,1.0,1.0,1900-1959,22.0,2138,38.0,1.0,2.0,2100-2159,1.0,444.0,2
2017,12,5,2,2017-12-05,DL,ATL,"Atlanta, GA",Georgia,34,CLE,"Cleveland, OH",Ohio,44,2220,0.0,0.0,-1.0,2200-2259,16.0,11,0.0,0.0,-2.0,0001-0559,1.0,554.0,3
2017,12,26,2,2017-12-26,DL,SLC,"Salt Lake City, UT",Utah,87,LAS,"Las Vegas, NV",Nevada,85,1101,31.0,1.0,2.0,1100-1159,16.0,1132,19.0,1.0,1.0,1100-1159,1.0,368.0,2
2017,12,21,4,2017-12-21,AA,ORD,"Chicago, IL",Illinois,41,SJC,"San Jose, CA",California,91,2005,0.0,0.0,-1.0,2000-2059,10.0,2246,5.0,0.0,0.0,2200-2259,1.0,1829.0,8
2017,12,28,4,2017-12-28,DL,MIA,"Miami, FL",Florida,33,LGA,"New York, NY",New York,22,1435,0.0,0.0,0.0,1400-1459,17.0,1741,0.0,0.0,-2.0,1700-1759,1.0,1096.0,5
2017,12,5,2,2017-12-05,UA,ATL,"Atlanta, GA",Georgia,34,IAH,"Houston, TX",Texas,74,1731,0.0,0.0,-1.0,1700-1759,18.0,1853,4.0,0.0,0.0,1800-1859,1.0,689.0,3
2017,12,28,4,2017-12-28,AA,LAX,"Los Angeles, CA",California,91,LIH,"Lihue, HI",Hawaii,2,830,0.0,0.0,-1.0,0800-0859,16.0,1246,0.0,0.0,-2.0,1200-1259,1.0,2615.0,11
2017,12,17,7,2017-12-17,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,SMF,"Sacramento, CA",California,91,2225,0.0,0.0,-1.0,2200-2259,12.0,19,0.0,0.0,-2.0,0001-0559,1.0,1431.0,6
2017,12,27,3,2017-12-27,VX,ORD,"Chicago, IL",Illinois,41,SFO,"San Francisco, CA",California,91,1340,0.0,0.0,-1.0,1300-1359,12.0,1635,0.0,0.0,-1.0,1600-1659,1.0,1846.0,8
2017,12,21,4,2017-12-21,EV,ATL,"Atlanta, GA",Georgia,34,MLI,"Moline, IL",Illinois,41,1551,0.0,0.0,0.0,1500-1559,25.0,1650,4.0,0.0,0.0,1600-1659,1.0,633.0,3
2017,12,28,4,2017-12-28,OO,PHX,"Phoenix, AZ",Arizona,81,YUM,"Yuma, AZ",Arizona,81,944,0.0,0.0,-1.0,0900-0959,26.0,1054,0.0,0.0,-2.0,1000-1059,1.0,160.0,1
2017,12,31,7,2017-12-31,OO,LAX,"Los Angeles, CA",California,91,OAK,"Oakland, CA",California,91,1555,0.0,0.0,-1.0,1500-1559,22.0,1726,0.0,0.0,-1.0,1700-1759,1.0,337.0,2
2017,12,4,1,2017-12-04,UA,ORD,"Chicago, IL",Illinois,41,LGA,"New York, NY",New York,22,700,0.0,0.0,-1.0,0700-0759,15.0,1010,0.0,0.0,-1.0,1000-1059,1.0,733.0,3
2017,12,15,5,2017-12-15,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,BWI,"Baltimore, MD",Maryland,35,2040,0.0,0.0,-1.0,2000-2059,12.0,32,0.0,0.0,-2.0,0001-0559,1.0,1217.0,5
2017,12,19,2,2017-12-19,DL,ATL,"Atlanta, GA",Georgia,34,DTW,"Detroit, MI",Michigan,43,1900,0.0,0.0,-1.0,1900-1959,16.0,2059,0.0,0.0,-1.0,2000-2059,1.0,594.0,3
2017,12,23,6,2017-12-23,DL,LAX,"Los Angeles, CA",California,91,JFK,"New York, NY",New York,22,2255,0.0,0.0,-1.0,2200-2259,24.0,720,0.0,0.0,-2.0,0700-0759,1.0,2475.0,10
2017,12,20,3,2017-12-20,NK,MSY,"New Orleans, LA",Louisiana,72,ATL,"Atlanta, GA",Georgia,34,1130,0.0,0.0,-1.0,1100-1159,12.0,1356,18.0,1.0,1.0,1300-1359,1.0,425.0,2
2017,12,28,4,2017-12-28,OO,PSP,"Palm Springs, CA",California,91,SLC,"Salt Lake City, UT",Utah,87,1130,0.0,0.0,-1.0,1100-1159,28.0,1423,0.0,0.0,-1.0,1400-1459,1.0,541.0,3
2017,12,30,6,2017-12-30,VX,MCO,"Orlando, FL",Florida,33,SFO,"San Francisco, CA",California,91,1710,0.0,0.0,-1.0,1700-1759,20.0,2023,0.0,0.0,-1.0,2000-2059,1.0,2446.0,10
2017,12,23,6,2017-12-23,OO,LAX,"Los Angeles, CA",California,91,SLC,"Salt Lake City, UT",Utah,87,820,5.0,0.0,0.0,0800-0859,29.0,1119,15.0,1.0,1.0,1100-1159,1.0,590.0,3
2017,12,27,3,2017-12-27,WN,DAL,"Dallas, TX",Texas,74,DEN,"Denver, CO",Colorado,82,1255,0.0,0.0,0.0,1200-1259,8.0,1355,0.0,0.0,-1.0,1300-1359,1.0,651.0,3
2017,12,24,7,2017-12-24,DL,LAX,"Los Angeles, CA",California,91,SLC,"Salt Lake City, UT",Utah,87,1625,7.0,0.0,0.0,1600-1659,11.0,1919,0.0,0.0,-1.0,1900-1959,1.0,590.0,3
2017,12,27,3,2017-12-27,AA,MIA,"Miami, FL",Florida,33,JFK,"New York, NY",New York,22,2150,0.0,0.0,-1.0,2100-2159,24.0,50,0.0,0.0,-1.0,0001-0559,1.0,1089.0,5
2017,12,14,4,2017-12-14,OO,DTW,"Detroit, MI",Michigan,43,TUL,"Tulsa, OK",Oklahoma,73,2030,57.0,1.0,3.0,2000-2059,28.0,2221,84.0,1.0,5.0,2200-2259,1.0,789.0,4
2017,12,27,3,2017-12-27,DL,ATL,"Atlanta, GA",Georgia,34,SEA,"Seattle, WA",Washington,93,1640,0.0,0.0,-1.0,1600-1659,10.0,1929,0.0,0.0,-1.0,1900-1959,1.0,2182.0,9
2017,12,7,4,2017-12-07,WN,MCO,"Orlando, FL",Florida,33,MSY,"New Orleans, LA",Louisiana,72,1015,0.0,0.0,-1.0,1000-1059,14.0,1105,0.0,0.0,-1.0,1100-1159,1.0,551.0,3
2017,12,27,3,2017-12-27,NK,LAX,"Los Angeles, CA",California,91,IAH,"Houston, TX",Texas,74,1845,0.0,0.0,-1.0,1800-1859,11.0,2358,0.0,0.0,-1.0,2300-2359,1.0,1379.0,6
2017,12,12,2,2017-12-12,AA,BOS,"Boston, MA",Massachusetts,13,LGA,"New York, NY",New York,22,1200,0.0,0.0,-1.0,1200-1259,15.0,1319,0.0,0.0,-2.0,1300-1359,1.0,184.0,1
2017,12,18,1,2017-12-18,UA,EWR,"Newark, NJ",New Jersey,21,SFO,"San Francisco, CA",California,91,600,0.0,0.0,-1.0,0600-0659,31.0,926,2.0,0.0,0.0,0900-0959,1.0,2565.0,11
2017,12,11,1,2017-12-11,NK,ORD,"Chicago, IL",Illinois,41,MCO,"Orlando, FL",Florida,33,1115,0.0,0.0,-1.0,1100-1159,10.0,1454,0.0,0.0,-1.0,1400-1459,1.0,1005.0,5
2017,12,3,7,2017-12-03,WN,RNO,"Reno, NV",Nevada,85,DEN,"Denver, CO",Colorado,82,650,4.0,0.0,0.0,0600-0659,29.0,1005,0.0,0.0,-1.0,1000-1059,1.0,804.0,4
2017,12,8,5,2017-12-08,B6,MCO,"Orlando, FL",Florida,33,EWR,"Newark, NJ",New Jersey,21,715,0.0,0.0,-1.0,0700-0759,11.0,950,0.0,0.0,-1.0,0900-0959,1.0,937.0,4
2017,12,14,4,2017-12-14,WN,STL,"St. Louis, MO",Missouri,64,DTW,"Detroit, MI",Michigan,43,1940,17.0,1.0,1.0,1900-1959,8.0,2210,4.0,0.0,0.0,2200-2259,1.0,440.0,2
2017,12,1,5,2017-12-01,AA,PHX,"Phoenix, AZ",Arizona,81,OAK,"Oakland, CA",California,91,1740,0.0,0.0,-1.0,1700-1759,13.0,1839,0.0,0.0,-1.0,1800-1859,1.0,646.0,3
2017,12,21,4,2017-12-21,UA,ORD,"Chicago, IL",Illinois,41,LGA,"New York, NY",New York,22,1700,11.0,0.0,0.0,1700-1759,21.0,2015,0.0,0.0,-2.0,2000-2059,1.0,733.0,3
2017,12,21,4,2017-12-21,WN,MDW,"Chicago, IL",Illinois,41,OMA,"Omaha, NE",Nebraska,65,2240,26.0,1.0,1.0,2200-2259,10.0,10,20.0,1.0,1.0,0001-0559,1.0,423.0,2
2017,12,31,7,2017-12-31,OO,STL,"St. Louis, MO",Missouri,64,SFO,"San Francisco, CA",California,91,1741,50.0,1.0,3.0,1700-1759,22.0,2022,69.0,1.0,4.0,2000-2059,1.0,1735.0,7
2017,12,26,2,2017-12-26,NK,DTW,"Detroit, MI",Michigan,43,ATL,"Atlanta, GA",Georgia,34,2059,0.0,0.0,-1.0,2000-2059,12.0,2307,0.0,0.0,-1.0,2300-2359,1.0,594.0,3
2017,12,22,5,2017-12-22,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,CLT,"Charlotte, NC",North Carolina,36,1533,40.0,1.0,2.0,1500-1559,12.0,1902,29.0,1.0,1.0,1900-1959,1.0,936.0,4
2017,12,1,5,2017-12-01,OO,RNO,"Reno, NV",Nevada,85,SLC,"Salt Lake City, UT",Utah,87,1001,0.0,0.0,0.0,1000-1059,13.0,1236,0.0,0.0,-2.0,1200-1259,1.0,422.0,2
2017,12,9,6,2017-12-09,UA,SFO,"San Francisco, CA",California,91,SAN,"San Diego, CA",California,91,910,0.0,0.0,-1.0,0900-0959,20.0,1045,0.0,0.0,-1.0,1000-1059,1.0,447.0,2
2017,12,27,3,2017-12-27,DL,ATL,"Atlanta, GA",Georgia,34,GRR,"Grand Rapids, MI",Michigan,43,1512,0.0,0.0,-1.0,1500-1559,14.0,1714,0.0,0.0,-2.0,1700-1759,1.0,640.0,3
2017,12,3,7,2017-12-03,WN,BWI,"Baltimore, MD",Maryland,35,ATL,"Atlanta, GA",Georgia,34,2105,10.0,0.0,0.0,2100-2159,13.0,2305,0.0,0.0,-1.0,2300-2359,1.0,577.0,3
2017,12,2,6,2017-12-02,AA,LAX,"Los Angeles, CA",California,91,DFW,"Dallas/Fort Worth, TX",Texas,74,110,0.0,0.0,-1.0,0001-0559,12.0,606,0.0,0.0,-2.0,0600-0659,1.0,1235.0,5
2017,12,21,4,2017-12-21,AA,DCA,"Washington, DC",Virginia,38,LAX,"Los Angeles, CA",California,91,1713,0.0,0.0,-1.0,1700-1759,18.0,2032,0.0,0.0,-2.0,2000-2059,1.0,2311.0,10
2017,12,23,6,2017-12-23,B6,SAN,"San Diego, CA",California,91,JFK,"New York, NY",New York,22,1335,0.0,0.0,-1.0,1300-1359,45.0,2149,0.0,0.0,-1.0,2100-2159,1.0,2446.0,10
2017,12,15,5,2017-12-15,UA,ORD,"Chicago, IL",Illinois,41,DCA,"Washington, DC",Virginia,38,1250,0.0,0.0,-1.0,1200-1259,17.0,1541,0.0,0.0,-1.0,1500-1559,1.0,612.0,3
2017,12,5,2,2017-12-05,AA,SNA,"Santa Ana, CA",California,91,PHX,"Phoenix, AZ",Arizona,81,645,0.0,0.0,-1.0,0600-0659,27.0,914,0.0,0.0,-1.0,0900-0959,1.0,338.0,2
2017,12,11,1,2017-12-11,DL,ATL,"Atlanta, GA",Georgia,34,MCO,"Orlando, FL",Florida,33,1655,6.0,0.0,0.0,1600-1659,12.0,1825,0.0,0.0,-1.0,1800-1859,1.0,404.0,2
2017,12,4,1,2017-12-04,DL,BOS,"Boston, MA",Massachusetts,13,ATL,"Atlanta, GA",Georgia,34,705,0.0,0.0,-1.0,0700-0759,14.0,1015,0.0,0.0,-2.0,1000-1059,1.0,946.0,4
2017,12,4,1,2017-12-04,WN,MDW,"Chicago, IL",Illinois,41,AUS,"Austin, TX",Texas,74,1925,0.0,0.0,-1.0,1900-1959,13.0,2215,0.0,0.0,-1.0,2200-2259,1.0,972.0,4
2017,12,31,7,2017-12-31,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,SAN,"San Diego, CA",California,91,1037,40.0,1.0,2.0,1000-1059,156.0,1152,170.0,1.0,11.0,1100-1159,1.0,1171.0,5
2017,12,15,5,2017-12-15,AA,ORD,"Chicago, IL",Illinois,41,LAX,"Los Angeles, CA",California,91,1700,21.0,1.0,1.0,1700-1759,10.0,1941,0.0,0.0,-2.0,1900-1959,1.0,1744.0,7
2017,12,17,7,2017-12-17,B6,JFK,"New York, NY",New York,22,SAV,"Savannah, GA",Georgia,34,1555,0.0,0.0,-1.0,1500-1559,47.0,1824,10.0,0.0,0.0,1800-1859,1.0,718.0,3
2017,12,6,3,2017-12-06,EV,IAH,"Houston, TX",Texas,74,HSV,"Huntsville, AL",Alabama,51,1020,0.0,0.0,-1.0,1000-1059,45.0,1212,3.0,0.0,0.0,1200-1259,1.0,595.0,3
2017,12,3,7,2017-12-03,AA,SFO,"San Francisco, CA",California,91,ORD,"Chicago, IL",Illinois,41,2355,0.0,0.0,-1.0,2300-2359,10.0,602,0.0,0.0,-2.0,0600-0659,1.0,1846.0,8
2017,12,4,1,2017-12-04,DL,SLC,"Salt Lake City, UT",Utah,87,LAS,"Las Vegas, NV",Nevada,85,1100,0.0,0.0,-1.0,1100-1159,11.0,1126,0.0,0.0,-1.0,1100-1159,1.0,368.0,2
2017,12,18,1,2017-12-18,AA,MIA,"Miami, FL",Florida,33,BOS,"Boston, MA",Massachusetts,13,2140,0.0,0.0,-1.0,2100-2159,22.0,58,0.0,0.0,-2.0,0001-0559,1.0,1258.0,6
2017,12,25,1,2017-12-25,AA,LAS,"Las Vegas, NV",Nevada,85,LAX,"Los Angeles, CA",California,91,2115,14.0,0.0,0.0,2100-2159,11.0,2241,0.0,0.0,-1.0,2200-2259,1.0,236.0,1
2017,12,14,4,2017-12-14,B6,LAS,"Las Vegas, NV",Nevada,85,LGB,"Long Beach, CA",California,91,1238,0.0,0.0,-1.0,1200-1259,13.0,1346,0.0,0.0,-2.0,1300-1359,1.0,231.0,1
2017,12,24,7,2017-12-24,F9,ATL,"Atlanta, GA",Georgia,34,MCO,"Orlando, FL",Florida,33,2020,0.0,0.0,-1.0,2000-2059,12.0,2158,0.0,0.0,-1.0,2100-2159,1.0,404.0,2
2017,12,14,4,2017-12-14,WN,BOS,"Boston, MA",Massachusetts,13,DEN,"Denver, CO",Colorado,82,1215,2.0,0.0,0.0,1200-1259,11.0,1510,0.0,0.0,-2.0,1500-1559,1.0,1754.0,8
2017,12,30,6,2017-12-30,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,CMH,"Columbus, OH",Ohio,44,715,0.0,0.0,-1.0,0700-0759,23.0,1036,5.0,0.0,0.0,1000-1059,1.0,926.0,4
2017,12,9,6,2017-12-09,EV,ORD,"Chicago, IL",Illinois,41,MOB,"Mobile, AL",Alabama,51,1915,20.0,1.0,1.0,1900-1959,13.0,2136,0.0,0.0,-1.0,2100-2159,1.0,778.0,4
2017,12,31,7,2017-12-31,WN,SMF,"Sacramento, CA",California,91,PDX,"Portland, OR",Oregon,92,1115,0.0,0.0,-1.0,1100-1159,9.0,1245,0.0,0.0,-2.0,1200-1259,1.0,479.0,2
2017,12,17,7,2017-12-17,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,ABQ,"Albuquerque, NM",New Mexico,86,2225,0.0,0.0,-1.0,2200-2259,12.0,2318,0.0,0.0,-1.0,2300-2359,1.0,569.0,3
2017,12,6,3,2017-12-06,DL,TPA,"Tampa, FL",Florida,33,DTW,"Detroit, MI",Michigan,43,1839,0.0,0.0,-1.0,1800-1859,14.0,2124,0.0,0.0,-2.0,2100-2159,1.0,983.0,4
2017,12,22,5,2017-12-22,UA,SAN,"San Diego, CA",California,91,ORD,"Chicago, IL",Illinois,41,1413,0.0,0.0,-1.0,1400-1459,32.0,2015,0.0,0.0,-1.0,2000-2059,1.0,1723.0,7
2017,12,27,3,2017-12-27,WN,HOU,"Houston, TX",Texas,74,MSY,"New Orleans, LA",Louisiana,72,825,6.0,0.0,0.0,0800-0859,13.0,930,1.0,0.0,0.0,0900-0959,1.0,302.0,2
2017,12,16,6,2017-12-16,UA,ATL,"Atlanta, GA",Georgia,34,IAD,"Washington, DC",Virginia,38,2001,0.0,0.0,-1.0,2000-2059,19.0,2151,0.0,0.0,-2.0,2100-2159,1.0,534.0,3
2017,12,22,5,2017-12-22,WN,BWI,"Baltimore, MD",Maryland,35,MHT,"Manchester, NH",New Hampshire,14,1425,11.0,0.0,0.0,1400-1459,13.0,1545,8.0,0.0,0.0,1500-1559,1.0,377.0,2
2017,12,24,7,2017-12-24,DL,LAX,"Los Angeles, CA",California,91,ATL,"Atlanta, GA",Georgia,34,915,11.0,0.0,0.0,0900-0959,17.0,1621,0.0,0.0,-1.0,1600-1659,1.0,1947.0,8
2017,12,6,3,2017-12-06,WN,LAS,"Las Vegas, NV",Nevada,85,LAX,"Los Angeles, CA",California,91,730,0.0,0.0,-1.0,0700-0759,11.0,845,0.0,0.0,-2.0,0800-0859,1.0,236.0,1
2017,12,11,1,2017-12-11,UA,SFO,"San Francisco, CA",California,91,PDX,"Portland, OR",Oregon,92,2258,0.0,0.0,-1.0,2200-2259,30.0,45,0.0,0.0,-1.0,0001-0559,1.0,550.0,3
2017,12,13,3,2017-12-13,WN,SFO,"San Francisco, CA",California,91,SNA,"Santa Ana, CA",California,91,1155,0.0,0.0,-1.0,1100-1159,10.0,1325,0.0,0.0,-2.0,1300-1359,1.0,372.0,2
2017,12,6,3,2017-12-06,AS,SEA,"Seattle, WA",Washington,93,OAK,"Oakland, CA",California,91,1535,0.0,0.0,-1.0,1500-1559,15.0,1742,0.0,0.0,-2.0,1700-1759,1.0,672.0,3
2017,12,21,4,2017-12-21,F9,SFO,"San Francisco, CA",California,91,DEN,"Denver, CO",Colorado,82,55,15.0,1.0,1.0,0001-0559,16.0,434,0.0,0.0,-1.0,0001-0559,1.0,967.0,4
2017,12,23,6,2017-12-23,DL,ATL,"Atlanta, GA",Georgia,34,PDX,"Portland, OR",Oregon,92,2118,0.0,0.0,-1.0,2100-2159,16.0,2359,0.0,0.0,-1.0,2300-2359,1.0,2172.0,9
2017,12,14,4,2017-12-14,WN,BWI,"Baltimore, MD",Maryland,35,SJU,"San Juan, PR",Puerto Rico,3,830,33.0,1.0,2.0,0800-0859,12.0,1335,11.0,0.0,0.0,1300-1359,1.0,1565.0,7
2017,12,11,1,2017-12-11,OO,MSP,"Minneapolis, MN",Minnesota,63,INL,"International Falls, MN",Minnesota,63,855,0.0,0.0,-1.0,0800-0859,32.0,1028,0.0,0.0,-1.0,1000-1059,1.0,255.0,2
2017,12,26,2,2017-12-26,DL,MSY,"New Orleans, LA",Louisiana,72,ATL,"Atlanta, GA",Georgia,34,1200,11.0,0.0,0.0,1200-1259,8.0,1433,0.0,0.0,-1.0,1400-1459,1.0,425.0,2
2017,12,17,7,2017-12-17,B6,LAX,"Los Angeles, CA",California,91,FLL,"Fort Lauderdale, FL",Florida,33,800,0.0,0.0,-1.0,0800-0859,15.0,1545,18.0,1.0,1.0,1500-1559,1.0,2343.0,10
2017,12,21,4,2017-12-21,UA,SFO,"San Francisco, CA",California,91,SNA,"Santa Ana, CA",California,91,1041,3.0,0.0,0.0,1000-1059,19.0,1221,0.0,0.0,-2.0,1200-1259,1.0,372.0,2
2017,12,11,1,2017-12-11,F9,ATL,"Atlanta, GA",Georgia,34,AUS,"Austin, TX",Texas,74,1735,0.0,0.0,-1.0,1700-1759,15.0,1915,0.0,0.0,-2.0,1900-1959,1.0,813.0,4
2017,12,25,1,2017-12-25,AA,ORD,"Chicago, IL",Illinois,41,MCO,"Orlando, FL",Florida,33,1855,15.0,1.0,1.0,1800-1859,15.0,2237,1.0,0.0,0.0,2200-2259,1.0,1005.0,5
2017,12,15,5,2017-12-15,DL,ATL,"Atlanta, GA",Georgia,34,GRR,"Grand Rapids, MI",Michigan,43,2145,0.0,0.0,-1.0,2100-2159,15.0,2346,0.0,0.0,-1.0,2300-2359,1.0,640.0,3
2017,12,24,7,2017-12-24,OO,ATL,"Atlanta, GA",Georgia,34,AGS,"Augusta, GA",Georgia,34,1515,0.0,0.0,-1.0,1500-1559,18.0,1614,0.0,0.0,-1.0,1600-1659,1.0,143.0,1
2017,12,21,4,2017-12-21,WN,LAX,"Los Angeles, CA",California,91,MDW,"Chicago, IL",Illinois,41,1950,52.0,1.0,3.0,1900-1959,10.0,140,36.0,1.0,2.0,0001-0559,1.0,1750.0,8
2017,12,23,6,2017-12-23,AA,CLT,"Charlotte, NC",North Carolina,36,RSW,"Fort Myers, FL",Florida,33,1629,0.0,0.0,-1.0,1600-1659,18.0,1829,0.0,0.0,-1.0,1800-1859,1.0,600.0,3
2017,12,7,4,2017-12-07,DL,ATL,"Atlanta, GA",Georgia,34,RSW,"Fort Myers, FL",Florida,33,1443,0.0,0.0,0.0,1400-1459,10.0,1623,0.0,0.0,-1.0,1600-1659,1.0,515.0,3
2017,12,12,2,2017-12-12,DL,DTW,"Detroit, MI",Michigan,43,PVD,"Providence, RI",Rhode Island,15,1010,24.0,1.0,1.0,1000-1059,23.0,1209,15.0,1.0,1.0,1200-1259,1.0,615.0,3
2017,12,27,3,2017-12-27,F9,RDU,"Raleigh/Durham, NC",North Carolina,36,MCO,"Orlando, FL",Florida,33,1015,25.0,1.0,1.0,1000-1059,10.0,1214,8.0,0.0,0.0,1200-1259,1.0,534.0,3
