Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure
2018,3,4,7,2018-03-04,YX,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,1645,-3.0,0.0,1600-1659,10.0,1800-1859,1.0,612.0,,,,,,
2018,3,21,3,2018-03-21,AS,SEA,"Seattle, WA",Washington,HNL,"Honolulu, HI",Hawaii,1818,-5.0,0.0,1800-1859,26.0,2100-2159,1.0,2677.0,47.3,58.0,38.0,7.0,,29.36
2018,3,22,4,2018-03-22,DL,SEA,"Seattle, WA",Washington,SLC,"Salt Lake City, UT",Utah,1348,23.0,1.0,1300-1359,25.0,1600-1659,1.0,689.0,,,,,,
2018,3,25,7,2018-03-25,WN,BHM,"Birmingham, AL",Alabama,MDW,"Chicago, IL",Illinois,1135,0.0,0.0,1100-1159,13.0,1300-1359,1.0,570.0,,,,,,
2018,3,26,1,2018-03-26,AA,JFK,"New York, NY",New York,MIA,"Miami, FL",Florida,1710,-4.0,0.0,1700-1759,24.0,2000-2059,1.0,1089.0,,,,,,
2018,3,27,2,2018-03-27,DL,LGA,"New York, NY",New York,DEN,"Denver, CO",Colorado,830,0.0,0.0,0800-0859,18.0,1100-1159,1.0,1620.0,,,,,,
2018,3,22,4,2018-03-22,DL,MSP,"Minneapolis, MN",Minnesota,LAS,"Las Vegas, NV",Nevada,1133,-3.0,0.0,1100-1159,14.0,1300-1359,1.0,1299.0,36.92,43.0,33.0,8.0,,29.47
2018,3,21,3,2018-03-21,UA,ORD,"Chicago, IL",Illinois,LAX,"Los Angeles, CA",California,1149,-8.0,0.0,1100-1159,25.0,1400-1459,1.0,1744.0,,,,,,
2018,3,26,1,2018-03-26,YX,EWR,"Newark, NJ",New Jersey,CVG,"Cincinnati, OH",Kentucky,1650,-1.0,0.0,1600-1659,12.0,1900-1959,1.0,569.0,39.12,48.0,30.0,16.0,,30.7
2018,3,14,3,2018-03-14,DL,RSW,"Fort Myers, FL",Florida,ATL,"Atlanta, GA",Georgia,830,-4.0,0.0,0800-0859,13.0,1000-1059,1.0,515.0,,,,,,
2018,3,25,7,2018-03-25,B6,FLL,"Fort Lauderdale, FL",Florida,CLE,"Cleveland, OH",Ohio,2115,-5.0,0.0,2100-2159,17.0,0001-0559,1.0,1062.0,72.43,79.0,64.0,20.0,,30.12
2018,3,15,4,2018-03-15,WN,ATL,"Atlanta, GA",Georgia,RIC,"Richmond, VA",Virginia,1450,-4.0,0.0,1400-1459,12.0,1600-1659,1.0,481.0,51.96,67.0,35.0,18.0,,29.02
2018,3,3,6,2018-03-03,B6,PHL,"Philadelphia, PA",Pennsylvania,FLL,"Fort Lauderdale, FL",Florida,700,,,0700-0759,,0900-0959,1.0,992.0,,,,,,
2018,3,1,4,2018-03-01,WN,DEN,"Denver, CO",Colorado,HOU,"Houston, TX",Texas,635,-1.0,0.0,0600-0659,25.0,1000-1059,1.0,883.0,,,,,,
2018,3,15,4,2018-03-15,WN,TPA,"Tampa, FL",Florida,ATL,"Atlanta, GA",Georgia,1120,-3.0,0.0,1100-1159,16.0,1200-1259,1.0,406.0,,,,,,
2018,3,6,2,2018-03-06,AA,BNA,"Nashville, TN",Tennessee,DFW,"Dallas/Fort Worth, TX",Texas,710,-7.0,0.0,0700-0759,33.0,0900-0959,1.0,631.0,,,,,,
2018,3,20,2,2018-03-20,DL,DTW,"Detroit, MI",Michigan,TPA,"Tampa, FL",Florida,835,-6.0,0.0,0800-0859,15.0,1100-1159,1.0,983.0,,,,,,
2018,3,26,1,2018-03-26,WN,BWI,"Baltimore, MD",Maryland,JAX,"Jacksonville, FL",Florida,1535,-3.0,0.0,1500-1559,10.0,1700-1759,1.0,663.0,,,,,,
2018,3,27,2,2018-03-27,DL,HNL,"Honolulu, HI",Hawaii,SEA,"Seattle, WA",Washington,2215,-10.0,0.0,2200-2259,21.0,0700-0759,1.0,2677.0,,,,,,
2018,3,17,6,2018-03-17,OO,SFO,"San Francisco, CA",California,PHX,"Phoenix, AZ",Arizona,1401,-8.0,0.0,1400-1459,16.0,1600-1659,1.0,651.0,50.39,56.0,46.0,15.0,0.13,30.1
2018,3,11,7,2018-03-11,WN,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,1115,31.0,1.0,1100-1159,28.0,1200-1259,1.0,337.0,60.58,68.0,57.0,10.0,0.56,29.99
2018,3,26,1,2018-03-26,UA,ORD,"Chicago, IL",Illinois,LGA,"New York, NY",New York,1935,-4.0,0.0,1900-1959,12.0,2200-2259,1.0,733.0,43.78,52.0,31.0,17.0,,29.58
2018,3,22,4,2018-03-22,UA,MSY,"New Orleans, LA",Louisiana,IAH,"Houston, TX",Texas,705,-2.0,0.0,0700-0759,18.0,0800-0859,1.0,305.0,60.96,70.0,50.0,10.0,,30.4
2018,3,16,5,2018-03-16,NK,LAS,"Las Vegas, NV",Nevada,IAH,"Houston, TX",Texas,1845,-4.0,0.0,1800-1859,16.0,2300-2359,1.0,1222.0,56.87,66.0,49.0,18.0,0.02,27.63
2018,3,24,6,2018-03-24,WN,MDW,"Chicago, IL",Illinois,DEN,"Denver, CO",Colorado,1030,0.0,0.0,1000-1059,10.0,1200-1259,1.0,895.0,,,,,,
2018,3,13,2,2018-03-13,AS,SEA,"Seattle, WA",Washington,TPA,"Tampa, FL",Florida,735,-1.0,0.0,0700-0759,15.0,1500-1559,1.0,2520.0,,,,,,
2018,3,26,1,2018-03-26,UA,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,2325,44.0,1.0,2300-2359,39.0,0001-0559,1.0,1744.0,59.96,68.0,52.0,31.0,,29.91
2018,3,4,7,2018-03-04,UA,IAH,"Houston, TX",Texas,SAN,"San Diego, CA",California,940,0.0,0.0,0900-0959,24.0,1100-1159,1.0,1303.0,,,,,,
2018,3,30,5,2018-03-30,DL,SLC,"Salt Lake City, UT",Utah,DCA,"Washington, DC",Virginia,945,-4.0,0.0,0900-0959,22.0,1500-1559,1.0,1851.0,,,,,,
2018,3,20,2,2018-03-20,F9,RSW,"Fort Myers, FL",Florida,CVG,"Cincinnati, OH",Kentucky,1756,14.0,0.0,1700-1759,15.0,2000-2059,1.0,879.0,,,,,,
2018,3,29,4,2018-03-29,AS,SEA,"Seattle, WA",Washington,LAS,"Las Vegas, NV",Nevada,1733,-5.0,0.0,1700-1759,25.0,1900-1959,1.0,867.0,,,,,,
2018,3,8,4,2018-03-08,UA,LGA,"New York, NY",New York,ORD,"Chicago, IL",Illinois,1700,6.0,0.0,1700-1759,22.0,1800-1859,1.0,733.0,,,,,,
2018,3,2,5,2018-03-02,WN,MDW,"Chicago, IL",Illinois,MHT,"Manchester, NH",New Hampshire,2155,65.0,1.0,2100-2159,7.0,0001-0559,1.0,838.0,,,,,,
2018,3,30,5,2018-03-30,WN,HOU,"Houston, TX",Texas,MCO,"Orlando, FL",Florida,2010,0.0,0.0,2000-2059,9.0,2300-2359,1.0,849.0,,,,,,
2018,3,20,2,2018-03-20,OO,SLC,"Salt Lake City, UT",Utah,PDX,"Portland, OR",Oregon,800,-4.0,0.0,0800-0859,20.0,0900-0959,1.0,630.0,48.48,60.0,39.0,14.0,,25.81
2018,3,8,4,2018-03-08,UA,DEN,"Denver, CO",Colorado,PHX,"Phoenix, AZ",Arizona,746,-6.0,0.0,0700-0759,8.0,0900-0959,1.0,602.0,,,,,,
2018,3,25,7,2018-03-25,UA,SAN,"San Diego, CA",California,SFO,"San Francisco, CA",California,1912,0.0,0.0,1900-1959,15.0,2000-2059,1.0,447.0,58.74,64.0,56.0,16.0,,30.07
2018,3,27,2,2018-03-27,UA,SNA,"Santa Ana, CA",California,SFO,"San Francisco, CA",California,645,-15.0,0.0,0600-0659,30.0,0800-0859,1.0,372.0,,,,,,
2018,3,21,3,2018-03-21,NK,BOS,"Boston, MA",Massachusetts,BWI,"Baltimore, MD",Maryland,730,-4.0,0.0,0700-0759,14.0,0900-0959,1.0,369.0,34.92,39.0,32.0,25.0,,29.85
2018,3,19,1,2018-03-19,OO,LAX,"Los Angeles, CA",California,SBA,"Santa Barbara, CA",California,810,-4.0,0.0,0800-0859,24.0,0900-0959,1.0,89.0,59.35,70.0,50.0,14.0,,29.96
2018,3,15,4,2018-03-15,F9,ABQ,"Albuquerque, NM",New Mexico,DEN,"Denver, CO",Colorado,1739,-2.0,0.0,1700-1759,11.0,1900-1959,1.0,349.0,,,,,,
2018,3,12,1,2018-03-12,UA,FLL,"Fort Lauderdale, FL",Florida,EWR,"Newark, NJ",New Jersey,1413,39.0,1.0,1400-1459,72.0,1700-1759,1.0,1065.0,,,,,,
2018,3,10,6,2018-03-10,DL,ATL,"Atlanta, GA",Georgia,MCO,"Orlando, FL",Florida,1955,62.0,1.0,1900-1959,11.0,2100-2159,1.0,404.0,54.58,66.0,41.0,12.0,,28.95
2018,3,10,6,2018-03-10,AA,ATL,"Atlanta, GA",Georgia,LAX,"Los Angeles, CA",California,620,2.0,0.0,0600-0659,16.0,0800-0859,1.0,1947.0,54.58,66.0,41.0,12.0,,28.95
2018,3,3,6,2018-03-03,AA,ORD,"Chicago, IL",Illinois,IND,"Indianapolis, IN",Indiana,835,-5.0,0.0,0800-0859,14.0,1000-1059,1.0,177.0,,,,,,
2018,3,7,3,2018-03-07,B6,LGA,"New York, NY",New York,PBI,"West Palm Beach/Palm Beach, FL",Florida,1312,,,1300-1359,,1600-1659,1.0,1035.0,35.3,39.0,34.0,30.0,0.1,29.95
2018,3,8,4,2018-03-08,AA,LGA,"New York, NY",New York,ORD,"Chicago, IL",Illinois,1830,-2.0,0.0,1800-1859,35.0,2000-2059,1.0,733.0,,,,,,
2018,3,25,7,2018-03-25,WN,SJC,"San Jose, CA",California,SAN,"San Diego, CA",California,920,17.0,1.0,0900-0959,8.0,1000-1059,1.0,417.0,,,,,,
2018,3,26,1,2018-03-26,WN,BWI,"Baltimore, MD",Maryland,SAN,"San Diego, CA",California,1700,-2.0,0.0,1700-1759,11.0,1900-1959,1.0,2295.0,,,,,,
2018,3,3,6,2018-03-03,AS,PDX,"Portland, OR",Oregon,ONT,"Ontario, CA",California,1515,1.0,0.0,1500-1559,8.0,1700-1759,1.0,838.0,42.08,52.0,36.0,9.0,,30.03
2018,3,26,1,2018-03-26,B6,CLT,"Charlotte, NC",North Carolina,JFK,"New York, NY",New York,2030,187.0,1.0,2000-2059,24.0,2200-2259,1.0,541.0,47.58,57.0,39.0,15.0,,29.75
2018,3,13,2,2018-03-13,DL,DTW,"Detroit, MI",Michigan,MSN,"Madison, WI",Wisconsin,1535,-5.0,0.0,1500-1559,10.0,1500-1559,1.0,311.0,,,,,,
2018,3,8,4,2018-03-08,WN,LAX,"Los Angeles, CA",California,HOU,"Houston, TX",Texas,510,-1.0,0.0,0001-0559,10.0,1000-1059,1.0,1390.0,,,,,,
2018,3,22,4,2018-03-22,YX,IND,"Indianapolis, IN",Indiana,EWR,"Newark, NJ",New Jersey,1345,-4.0,0.0,1300-1359,17.0,1500-1559,1.0,645.0,,,,,,
2018,3,4,7,2018-03-04,UA,OGG,"Kahului, HI",Hawaii,SFO,"San Francisco, CA",California,2336,-16.0,0.0,2300-2359,9.0,0600-0659,1.0,2338.0,,,,,,
2018,3,2,5,2018-03-02,AA,LAS,"Las Vegas, NV",Nevada,DFW,"Dallas/Fort Worth, TX",Texas,1449,15.0,1.0,1400-1459,24.0,1900-1959,1.0,1055.0,59.25,67.0,51.0,24.0,,27.67
2018,3,13,2,2018-03-13,F9,DSM,"Des Moines, IA",Iowa,DEN,"Denver, CO",Colorado,900,-7.0,0.0,0900-0959,9.0,0900-0959,1.0,589.0,,,,,,
2018,3,20,2,2018-03-20,UA,EWR,"Newark, NJ",New Jersey,SEA,"Seattle, WA",Washington,1834,22.0,1.0,1800-1859,25.0,2100-2159,1.0,2402.0,35.69,39.0,30.0,17.0,,29.96
2018,3,10,6,2018-03-10,AA,CLT,"Charlotte, NC",North Carolina,ALB,"Albany, NY",New York,1150,-2.0,0.0,1100-1159,27.0,1300-1359,1.0,646.0,48.5,57.0,40.0,6.0,,29.24
2018,3,9,5,2018-03-09,WN,MCO,"Orlando, FL",Florida,BUF,"Buffalo, NY",New York,2055,126.0,1.0,2000-2059,7.0,2300-2359,1.0,1011.0,,,,,,
2018,3,14,3,2018-03-14,UA,ORD,"Chicago, IL",Illinois,CHS,"Charleston, SC",South Carolina,1430,4.0,0.0,1400-1459,17.0,1700-1759,1.0,760.0,34.83,48.0,22.0,21.0,0.22,29.46
2018,3,25,7,2018-03-25,WN,IND,"Indianapolis, IN",Indiana,MCI,"Kansas City, MO",Missouri,1325,-1.0,0.0,1300-1359,10.0,1400-1459,1.0,451.0,,,,,,
2018,3,5,1,2018-03-05,AA,DFW,"Dallas/Fort Worth, TX",Texas,FLL,"Fort Lauderdale, FL",Florida,1430,50.0,1.0,1400-1459,16.0,1800-1859,1.0,1119.0,66.65,73.0,52.0,26.0,0.02,29.41
2018,3,1,4,2018-03-01,B6,FLL,"Fort Lauderdale, FL",Florida,JFK,"New York, NY",New York,558,-7.0,0.0,0001-0559,12.0,0800-0859,1.0,1069.0,,,,,,
2018,3,15,4,2018-03-15,OO,DEN,"Denver, CO",Colorado,JMS,"Jamestown, ND",North Dakota,945,-5.0,0.0,0900-0959,24.0,1200-1259,1.0,573.0,,,,,,
2018,3,30,5,2018-03-30,YV,IAD,"Washington, DC",Virginia,CLT,"Charlotte, NC",North Carolina,815,67.0,1.0,0800-0859,23.0,0900-0959,1.0,322.0,,,,,,
2018,3,10,6,2018-03-10,UA,LAX,"Los Angeles, CA",California,IAH,"Houston, TX",Texas,2355,-4.0,0.0,2300-2359,29.0,0600-0659,1.0,1379.0,,,,,,
2018,3,13,2,2018-03-13,AS,PDX,"Portland, OR",Oregon,DFW,"Dallas/Fort Worth, TX",Texas,822,30.0,1.0,0800-0859,8.0,1300-1359,1.0,1616.0,,,,,,
2018,3,6,2,2018-03-06,DL,DTW,"Detroit, MI",Michigan,SLC,"Salt Lake City, UT",Utah,820,4.0,0.0,0800-0859,57.0,1000-1059,1.0,1481.0,34.33,44.0,31.0,12.0,,29.32
2018,3,8,4,2018-03-08,DL,IAH,"Houston, TX",Texas,ATL,"Atlanta, GA",Georgia,1119,4.0,0.0,1100-1159,10.0,1400-1459,1.0,689.0,,,,,,
2018,3,16,5,2018-03-16,G4,PIE,"St. Petersburg, FL",Florida,SYR,"Syracuse, NY",New York,740,-4.0,0.0,0700-0759,11.0,1000-1059,1.0,1111.0,,,,,,
2018,3,23,5,2018-03-23,AA,ORD,"Chicago, IL",Illinois,SAN,"San Diego, CA",California,1020,5.0,0.0,1000-1059,19.0,1200-1259,1.0,1723.0,,,,,,
2018,3,14,3,2018-03-14,DL,LEX,"Lexington, KY",Kentucky,ATL,"Atlanta, GA",Georgia,705,1.0,0.0,0700-0759,62.0,0800-0859,1.0,304.0,,,,,,
2018,3,30,5,2018-03-30,DL,ATL,"Atlanta, GA",Georgia,MDW,"Chicago, IL",Illinois,909,-9.0,0.0,0900-0959,26.0,1000-1059,1.0,591.0,59.3,63.0,53.0,21.0,0.93,29.15
2018,3,7,3,2018-03-07,UA,EWR,"Newark, NJ",New Jersey,SEA,"Seattle, WA",Washington,720,-5.0,0.0,0700-0759,18.0,1000-1059,1.0,2402.0,34.67,40.0,32.0,26.0,0.16,29.93
2018,3,17,6,2018-03-17,WN,CLE,"Cleveland, OH",Ohio,PHX,"Phoenix, AZ",Arizona,1615,1.0,0.0,1600-1659,11.0,1700-1759,1.0,1737.0,31.7,42.0,23.0,12.0,,29.25
2018,3,15,4,2018-03-15,UA,SFO,"San Francisco, CA",California,DEN,"Denver, CO",Colorado,1100,38.0,1.0,1100-1159,43.0,1400-1459,1.0,967.0,52.44,58.0,45.0,21.0,0.06,30.04
2018,3,2,5,2018-03-02,UA,PIT,"Pittsburgh, PA",Pennsylvania,DEN,"Denver, CO",Colorado,857,115.0,1.0,0800-0859,9.0,1000-1059,1.0,1290.0,,,,,,
2018,3,18,7,2018-03-18,WN,PDX,"Portland, OR",Oregon,BUR,"Burbank, CA",California,1825,1.0,0.0,1800-1859,8.0,2000-2059,1.0,817.0,,,,,,
2018,3,20,2,2018-03-20,DL,SLC,"Salt Lake City, UT",Utah,STL,"St. Louis, MO",Missouri,2015,-5.0,0.0,2000-2059,24.0,0001-0559,1.0,1156.0,48.48,60.0,39.0,14.0,,25.81
2018,3,26,1,2018-03-26,EV,ORD,"Chicago, IL",Illinois,LIT,"Little Rock, AR",Arkansas,850,-2.0,0.0,0800-0859,17.0,1000-1059,1.0,552.0,43.78,52.0,31.0,17.0,,29.58
2018,3,23,5,2018-03-23,YV,GSP,"Greer, SC",South Carolina,IAD,"Washington, DC",Virginia,1449,-8.0,0.0,1400-1459,12.0,1600-1659,1.0,384.0,,,,,,
2018,3,2,5,2018-03-02,DL,ATL,"Atlanta, GA",Georgia,AVL,"Asheville, NC",North Carolina,2000,-5.0,0.0,2000-2059,14.0,2000-2059,1.0,164.0,50.88,58.0,45.0,22.0,0.16,29.13
2018,3,21,3,2018-03-21,UA,EWR,"Newark, NJ",New Jersey,HNL,"Honolulu, HI",Hawaii,845,19.0,1.0,0800-0859,64.0,1400-1459,1.0,4962.0,33.06,39.0,30.0,22.0,,29.73
2018,3,2,5,2018-03-02,DL,ATL,"Atlanta, GA",Georgia,IND,"Indianapolis, IN",Indiana,1623,2.0,0.0,1600-1659,12.0,1700-1759,1.0,432.0,50.88,58.0,45.0,22.0,0.16,29.13
2018,3,9,5,2018-03-09,WN,BOS,"Boston, MA",Massachusetts,BNA,"Nashville, TN",Tennessee,1250,13.0,0.0,1200-1259,20.0,1400-1459,1.0,942.0,,,,,,
2018,3,9,5,2018-03-09,YX,MSP,"Minneapolis, MN",Minnesota,EWR,"Newark, NJ",New Jersey,1215,23.0,1.0,1200-1259,13.0,1600-1659,1.0,1008.0,,,,,,
2018,3,1,4,2018-03-01,AA,LGA,"New York, NY",New York,ORD,"Chicago, IL",Illinois,1830,-7.0,0.0,1800-1859,35.0,2000-2059,1.0,733.0,,,,,,
2018,3,13,2,2018-03-13,OO,DAL,"Dallas, TX",Texas,SJC,"San Jose, CA",California,1410,-5.0,0.0,1400-1459,13.0,1600-1659,1.0,1450.0,,,,,,
2018,3,28,3,2018-03-28,F9,MCO,"Orlando, FL",Florida,SAN,"San Diego, CA",California,1820,-5.0,0.0,1800-1859,15.0,2000-2059,1.0,2149.0,69.17,82.0,58.0,16.0,,30.16
2018,3,18,7,2018-03-18,DL,SEA,"Seattle, WA",Washington,SAN,"San Diego, CA",California,1845,-2.0,0.0,1800-1859,11.0,2100-2159,1.0,1050.0,,,,,,
2018,3,5,1,2018-03-05,AA,CLT,"Charlotte, NC",North Carolina,LAX,"Los Angeles, CA",California,1615,16.0,1.0,1600-1659,13.0,1800-1859,1.0,2125.0,,,,,,
2018,3,28,3,2018-03-28,AA,CLT,"Charlotte, NC",North Carolina,DFW,"Dallas/Fort Worth, TX",Texas,945,-2.0,0.0,0900-0959,37.0,1100-1159,1.0,936.0,57.6,74.0,45.0,18.0,,29.46
2018,3,10,6,2018-03-10,DL,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,ATL,"Atlanta, GA",Georgia,605,-6.0,0.0,0600-0659,14.0,0800-0859,1.0,714.0,,,,,,
2018,3,30,5,2018-03-30,WN,FLL,"Fort Lauderdale, FL",Florida,BNA,"Nashville, TN",Tennessee,1925,4.0,0.0,1900-1959,15.0,2000-2059,1.0,793.0,,,,,,
2018,3,6,2,2018-03-06,DL,ATL,"Atlanta, GA",Georgia,LIT,"Little Rock, AR",Arkansas,1918,-1.0,0.0,1900-1959,11.0,1900-1959,1.0,453.0,55.77,60.0,49.0,20.0,0.17,28.85
2018,3,7,3,2018-03-07,DL,SLC,"Salt Lake City, UT",Utah,ONT,"Ontario, CA",California,2208,6.0,0.0,2200-2259,11.0,2200-2259,1.0,558.0,,,,,,
2018,3,13,2,2018-03-13,AA,DCA,"Washington, DC",Virginia,BOS,"Boston, MA",Massachusetts,730,,,0700-0759,,0800-0859,1.0,399.0,,,,,,
2018,3,22,4,2018-03-22,UA,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,1130,-2.0,0.0,1100-1159,13.0,1200-1259,1.0,612.0,40.28,48.0,35.0,21.0,0.45,30.1
2018,3,25,7,2018-03-25,G4,HTS,"Ashland, WV",West Virginia,SFB,"Sanford, FL",Florida,1607,159.0,1.0,1600-1659,7.0,1700-1759,1.0,665.0,,,,,,
2018,3,27,2,2018-03-27,WN,MSY,"New Orleans, LA",Louisiana,HOU,"Houston, TX",Texas,1920,3.0,0.0,1900-1959,17.0,2000-2059,1.0,302.0,,,,,,
2018,3,8,4,2018-03-08,DL,ATL,"Atlanta, GA",Georgia,RDU,"Raleigh/Durham, NC",North Carolina,2330,-3.0,0.0,2300-2359,10.0,0001-0559,1.0,356.0,40.46,48.0,31.0,23.0,,28.99
2018,3,2,5,2018-03-02,AA,BOS,"Boston, MA",Massachusetts,ORD,"Chicago, IL",Illinois,500,10.0,0.0,0001-0559,17.0,0600-0659,1.0,867.0,38.97,43.0,35.0,48.0,,29.7
2018,3,24,6,2018-03-24,UA,MSN,"Madison, WI",Wisconsin,ORD,"Chicago, IL",Illinois,1728,-5.0,0.0,1700-1759,10.0,1800-1859,1.0,108.0,,,,,,
2018,3,19,1,2018-03-19,UA,IAH,"Houston, TX",Texas,ABQ,"Albuquerque, NM",New Mexico,1435,-5.0,0.0,1400-1459,19.0,1600-1659,1.0,744.0,74.6,85.0,67.0,17.0,,29.72
2018,3,13,2,2018-03-13,AA,ABQ,"Albuquerque, NM",New Mexico,DFW,"Dallas/Fort Worth, TX",Texas,1640,-11.0,0.0,1600-1659,12.0,1900-1959,1.0,569.0,,,,,,
2018,3,16,5,2018-03-16,WN,DAL,"Dallas, TX",Texas,ABQ,"Albuquerque, NM",New Mexico,1550,3.0,0.0,1500-1559,11.0,1600-1659,1.0,580.0,,,,,,
2018,3,18,7,2018-03-18,B6,JFK,"New York, NY",New York,FLL,"Fort Lauderdale, FL",Florida,600,-4.0,0.0,0600-0659,18.0,0900-0959,1.0,1069.0,,,,,,
2018,3,25,7,2018-03-25,DL,FLL,"Fort Lauderdale, FL",Florida,ATL,"Atlanta, GA",Georgia,945,-4.0,0.0,0900-0959,13.0,1100-1159,1.0,581.0,72.43,79.0,64.0,20.0,,30.12
2018,3,8,4,2018-03-08,DL,MEM,"Memphis, TN",Tennessee,DTW,"Detroit, MI",Michigan,1148,-7.0,0.0,1100-1159,15.0,1400-1459,1.0,610.0,,,,,,
2018,3,8,4,2018-03-08,AA,PHL,"Philadelphia, PA",Pennsylvania,SLC,"Salt Lake City, UT",Utah,2042,9.0,0.0,2000-2059,13.0,2300-2359,1.0,1927.0,,,,,,
2018,3,31,6,2018-03-31,AA,AUS,"Austin, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,1840,-9.0,0.0,1800-1859,12.0,1900-1959,1.0,190.0,,,,,,
2018,3,14,3,2018-03-14,OO,OMA,"Omaha, NE",Nebraska,ORD,"Chicago, IL",Illinois,1130,84.0,1.0,1100-1159,22.0,1300-1359,1.0,416.0,,,,,,
2018,3,4,7,2018-03-04,YX,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,545,-8.0,0.0,0001-0559,17.0,0700-0759,1.0,612.0,,,,,,
2018,3,30,5,2018-03-30,WN,SMF,"Sacramento, CA",California,SLC,"Salt Lake City, UT",Utah,1330,40.0,1.0,1300-1359,10.0,1600-1659,1.0,532.0,,,,,,
2018,3,29,4,2018-03-29,OO,SFO,"San Francisco, CA",California,JAC,"Jackson, WY",Wyoming,1340,-6.0,0.0,1300-1359,14.0,1600-1659,1.0,737.0,,,,,,
2018,3,26,1,2018-03-26,WN,RNO,"Reno, NV",Nevada,OAK,"Oakland, CA",California,2020,3.0,0.0,2000-2059,9.0,2100-2159,1.0,181.0,,,,,,
2018,3,26,1,2018-03-26,AS,SEA,"Seattle, WA",Washington,ANC,"Anchorage, AK",Alaska,2330,9.0,0.0,2300-2359,13.0,0001-0559,1.0,1448.0,43.76,46.0,40.0,21.0,0.05,29.87
2018,3,25,7,2018-03-25,VX,SFO,"San Francisco, CA",California,LAX,"Los Angeles, CA",California,2140,11.0,0.0,2100-2159,22.0,2300-2359,1.0,337.0,51.3,57.0,45.0,25.0,0.12,30.17
2018,3,16,5,2018-03-16,OO,DEN,"Denver, CO",Colorado,DRO,"Durango, CO",Colorado,1555,-5.0,0.0,1500-1559,24.0,1700-1759,1.0,250.0,,,,,,
2018,3,29,4,2018-03-29,AA,DFW,"Dallas/Fort Worth, TX",Texas,BOS,"Boston, MA",Massachusetts,1825,25.0,1.0,1800-1859,21.0,2300-2359,1.0,1562.0,59.63,72.0,54.0,18.0,0.01,29.5
2018,3,7,3,2018-03-07,AA,DEN,"Denver, CO",Colorado,LAX,"Los Angeles, CA",California,2007,-3.0,0.0,2000-2059,12.0,2100-2159,1.0,862.0,,,,,,
2018,3,20,2,2018-03-20,B6,LGB,"Long Beach, CA",California,SLC,"Salt Lake City, UT",Utah,1018,2.0,0.0,1000-1059,12.0,1300-1359,1.0,588.0,,,,,,
2018,3,27,2,2018-03-27,WN,LAS,"Las Vegas, NV",Nevada,CMH,"Columbus, OH",Ohio,1830,8.0,0.0,1800-1859,10.0,0001-0559,1.0,1771.0,59.42,69.0,51.0,24.0,,27.88
2018,3,6,2,2018-03-06,YX,HRL,"Harlingen/San Benito, TX",Texas,IAH,"Houston, TX",Texas,535,-5.0,0.0,0001-0559,14.0,0600-0659,1.0,295.0,,,,,,
2018,3,20,2,2018-03-20,YV,IAH,"Houston, TX",Texas,BNA,"Nashville, TN",Tennessee,1205,-7.0,0.0,1200-1259,25.0,1400-1459,1.0,657.0,62.25,72.0,53.0,16.0,,29.94
2018,3,12,1,2018-03-12,OO,DEN,"Denver, CO",Colorado,BZN,"Bozeman, MT",Montana,748,-2.0,0.0,0700-0759,21.0,0900-0959,1.0,524.0,,,,,,
2018,3,22,4,2018-03-22,WN,TPA,"Tampa, FL",Florida,ATL,"Atlanta, GA",Georgia,845,1.0,0.0,0800-0859,11.0,1000-1059,1.0,406.0,,,,,,
2018,3,2,5,2018-03-02,F9,SFO,"San Francisco, CA",California,MCO,"Orlando, FL",Florida,2245,-3.0,0.0,2200-2259,25.0,0700-0759,1.0,2446.0,,,,,,
2018,3,14,3,2018-03-14,WN,SMF,"Sacramento, CA",California,LGB,"Long Beach, CA",California,1920,27.0,1.0,1900-1959,11.0,2000-2059,1.0,387.0,50.61,57.0,44.0,18.0,0.65,29.96
2018,3,22,4,2018-03-22,UA,OGG,"Kahului, HI",Hawaii,ORD,"Chicago, IL",Illinois,1620,59.0,1.0,1600-1659,11.0,0001-0559,1.0,4184.0,,,,,,
2018,3,30,5,2018-03-30,WN,DAL,"Dallas, TX",Texas,DEN,"Denver, CO",Colorado,615,16.0,1.0,0600-0659,15.0,0700-0759,1.0,651.0,,,,,,
2018,3,2,5,2018-03-02,WN,BWI,"Baltimore, MD",Maryland,STL,"St. Louis, MO",Missouri,2205,12.0,0.0,2200-2259,8.0,2300-2359,1.0,738.0,,,,,,
2018,3,22,4,2018-03-22,DL,ORF,"Norfolk, VA",Virginia,ATL,"Atlanta, GA",Georgia,1421,38.0,1.0,1400-1459,11.0,1600-1659,1.0,516.0,,,,,,
